env_step_idx,day_index,step_start_s,sim_time_end_s,action_requested,camera_on_effective,budget_s_after_step
558,0,16740.000000,16770.000000,0,0,300.000000
559,0,16770.000000,16800.000000,0,0,300.000000
560,0,16800.000000,16830.000000,0,0,300.000000
561,0,16830.000000,16860.000000,0,0,300.000000
562,0,16860.000000,16890.000000,0,0,300.000000
563,0,16890.000000,16920.000000,0,0,300.000000
564,0,16920.000000,16950.000000,0,0,300.000000
565,0,16950.000000,16980.000000,0,0,300.000000
566,0,16980.000000,17010.000000,0,0,300.000000
567,0,17010.000000,17040.000000,0,0,300.000000
568,0,17040.000000,17070.000000,0,0,300.000000
569,0,17070.000000,17100.000000,0,0,300.000000
570,0,17100.000000,17130.000000,0,0,300.000000
571,0,17130.000000,17160.000000,0,0,300.000000
572,0,17160.000000,17190.000000,0,0,300.000000
573,0,17190.000000,17220.000000,0,0,300.000000
574,0,17220.000000,17250.000000,0,0,300.000000
575,0,17250.000000,17280.000000,0,0,300.000000
576,0,17280.000000,17310.000000,0,0,300.000000
577,0,17310.000000,17340.000000,0,0,300.000000
578,0,17340.000000,17370.000000,0,0,300.000000
579,0,17370.000000,17400.000000,0,0,300.000000
580,0,17400.000000,17430.000000,0,0,300.000000
581,0,17430.000000,17460.000000,0,0,300.000000
582,0,17460.000000,17490.000000,0,0,300.000000
583,0,17490.000000,17520.000000,0,0,300.000000
584,0,17520.000000,17550.000000,0,0,300.000000
585,0,17550.000000,17580.000000,0,0,300.000000
586,0,17580.000000,17610.000000,0,0,300.000000
587,0,17610.000000,17640.000000,0,0,300.000000
588,0,17640.000000,17670.000000,0,0,300.000000
589,0,17670.000000,17700.000000,0,0,300.000000
590,0,17700.000000,17730.000000,0,0,300.000000
591,0,17730.000000,17760.000000,0,0,300.000000
592,0,17760.000000,17790.000000,0,0,300.000000
593,0,17790.000000,17820.000000,0,0,300.000000
594,0,17820.000000,17850.000000,0,0,300.000000
595,0,17850.000000,17880.000000,0,0,300.000000
596,0,17880.000000,17910.000000,0,0,300.000000
597,0,17910.000000,17940.000000,0,0,300.000000
598,0,17940.000000,17970.000000,0,0,300.000000
599,0,17970.000000,18000.000000,0,0,300.000000
600,0,18000.000000,18030.000000,0,0,300.000000
601,0,18030.000000,18060.000000,0,0,300.000000
602,0,18060.000000,18090.000000,0,0,300.000000
603,0,18090.000000,18120.000000,0,0,300.000000
604,0,18120.000000,18150.000000,0,0,300.000000
605,0,18150.000000,18180.000000,0,0,300.000000
606,0,18180.000000,18210.000000,0,0,300.000000
607,0,18210.000000,18240.000000,0,0,300.000000
608,0,18240.000000,18270.000000,0,0,300.000000
609,0,18270.000000,18300.000000,0,0,300.000000
610,0,18300.000000,18330.000000,0,0,300.000000
611,0,18330.000000,18360.000000,0,0,300.000000
612,0,18360.000000,18390.000000,0,0,300.000000
613,0,18390.000000,18420.000000,0,0,300.000000
614,0,18420.000000,18450.000000,0,0,300.000000
615,0,18450.000000,18480.000000,0,0,300.000000
616,0,18480.000000,18510.000000,0,0,300.000000
617,0,18510.000000,18540.000000,0,0,300.000000
618,0,18540.000000,18570.000000,0,0,300.000000
619,0,18570.000000,18600.000000,0,0,300.000000
620,0,18600.000000,18630.000000,0,0,300.000000
621,0,18630.000000,18660.000000,0,0,300.000000
622,0,18660.000000,18690.000000,0,0,300.000000
623,0,18690.000000,18720.000000,0,0,300.000000
624,0,18720.000000,18750.000000,0,0,300.000000
625,0,18750.000000,18780.000000,0,0,300.000000
626,0,18780.000000,18810.000000,0,0,300.000000
627,0,18810.000000,18840.000000,0,0,300.000000
628,0,18840.000000,18870.000000,0,0,300.000000
629,0,18870.000000,18900.000000,0,0,300.000000
630,0,18900.000000,18930.000000,0,0,300.000000
631,0,18930.000000,18960.000000,0,0,300.000000
632,0,18960.000000,18990.000000,0,0,300.000000
633,0,18990.000000,19020.000000,0,0,300.000000
634,0,19020.000000,19050.000000,0,0,300.000000
635,0,19050.000000,19080.000000,0,0,300.000000
636,0,19080.000000,19110.000000,0,0,300.000000
637,0,19110.000000,19140.000000,0,0,300.000000
638,0,19140.000000,19170.000000,0,0,300.000000
639,0,19170.000000,19200.000000,0,0,300.000000
640,0,19200.000000,19230.000000,0,0,300.000000
641,0,19230.000000,19260.000000,0,0,300.000000
642,0,19260.000000,19290.000000,0,0,300.000000
643,0,19290.000000,19320.000000,0,0,300.000000
644,0,19320.000000,19350.000000,0,0,300.000000
645,0,19350.000000,19380.000000,0,0,300.000000
646,0,19380.000000,19410.000000,0,0,300.000000
647,0,19410.000000,19440.000000,0,0,300.000000
648,0,19440.000000,19470.000000,0,0,300.000000
649,0,19470.000000,19500.000000,0,0,300.000000
650,0,19500.000000,19530.000000,0,0,300.000000
651,0,19530.000000,19560.000000,0,0,300.000000
652,0,19560.000000,19590.000000,0,0,300.000000
653,0,19590.000000,19620.000000,0,0,300.000000
654,0,19620.000000,19650.000000,0,0,300.000000
655,0,19650.000000,19680.000000,0,0,300.000000
656,0,19680.000000,19710.000000,0,0,300.000000
657,0,19710.000000,19740.000000,0,0,300.000000
658,0,19740.000000,19770.000000,0,0,300.000000
659,0,19770.000000,19800.000000,0,0,300.000000
660,0,19800.000000,19830.000000,0,0,300.000000
661,0,19830.000000,19860.000000,0,0,300.000000
662,0,19860.000000,19890.000000,0,0,300.000000
663,0,19890.000000,19920.000000,0,0,300.000000
664,0,19920.000000,19950.000000,0,0,300.000000
665,0,19950.000000,19980.000000,0,0,300.000000
666,0,19980.000000,20010.000000,0,0,300.000000
667,0,20010.000000,20040.000000,0,0,300.000000
668,0,20040.000000,20070.000000,0,0,300.000000
669,0,20070.000000,20100.000000,0,0,300.000000
670,0,20100.000000,20130.000000,0,0,300.000000
671,0,20130.000000,20160.000000,0,0,300.000000
672,0,20160.000000,20190.000000,0,0,300.000000
673,0,20190.000000,20220.000000,0,0,300.000000
674,0,20220.000000,20250.000000,0,0,300.000000
675,0,20250.000000,20280.000000,0,0,300.000000
676,0,20280.000000,20310.000000,0,0,300.000000
677,0,20310.000000,20340.000000,0,0,300.000000
678,0,20340.000000,20370.000000,0,0,300.000000
679,0,20370.000000,20400.000000,0,0,300.000000
680,0,20400.000000,20430.000000,0,0,300.000000
681,0,20430.000000,20460.000000,0,0,300.000000
682,0,20460.000000,20490.000000,0,0,300.000000
683,0,20490.000000,20520.000000,0,0,300.000000
684,0,20520.000000,20550.000000,0,0,300.000000
685,0,20550.000000,20580.000000,0,0,300.000000
686,0,20580.000000,20610.000000,0,0,300.000000
687,0,20610.000000,20640.000000,0,0,300.000000
688,0,20640.000000,20670.000000,0,0,300.000000
689,0,20670.000000,20700.000000,0,0,300.000000
690,0,20700.000000,20730.000000,0,0,300.000000
691,0,20730.000000,20760.000000,0,0,300.000000
692,0,20760.000000,20790.000000,0,0,300.000000
693,0,20790.000000,20820.000000,0,0,300.000000
694,0,20820.000000,20850.000000,0,0,300.000000
695,0,20850.000000,20880.000000,0,0,300.000000
696,0,20880.000000,20910.000000,0,0,300.000000
697,0,20910.000000,20940.000000,0,0,300.000000
698,0,20940.000000,20970.000000,0,0,300.000000
699,0,20970.000000,21000.000000,0,0,300.000000
700,0,21000.000000,21030.000000,0,0,300.000000
701,0,21030.000000,21060.000000,0,0,300.000000
702,0,21060.000000,21090.000000,0,0,300.000000
703,0,21090.000000,21120.000000,0,0,300.000000
704,0,21120.000000,21150.000000,0,0,300.000000
705,0,21150.000000,21180.000000,0,0,300.000000
706,0,21180.000000,21210.000000,0,0,300.000000
707,0,21210.000000,21240.000000,0,0,300.000000
708,0,21240.000000,21270.000000,0,0,300.000000
709,0,21270.000000,21300.000000,0,0,300.000000
710,0,21300.000000,21330.000000,0,0,300.000000
711,0,21330.000000,21360.000000,0,0,300.000000
712,0,21360.000000,21390.000000,0,0,300.000000
713,0,21390.000000,21420.000000,0,0,300.000000
714,0,21420.000000,21450.000000,0,0,300.000000
715,0,21450.000000,21480.000000,0,0,300.000000
716,0,21480.000000,21510.000000,0,0,300.000000
717,0,21510.000000,21540.000000,0,0,300.000000
718,0,21540.000000,21570.000000,0,0,300.000000
719,0,21570.000000,21600.000000,0,0,300.000000
720,0,21600.000000,21630.000000,0,0,300.000000
721,0,21630.000000,21660.000000,0,0,300.000000
722,0,21660.000000,21690.000000,0,0,300.000000
723,0,21690.000000,21720.000000,0,0,300.000000
724,0,21720.000000,21750.000000,0,0,300.000000
725,0,21750.000000,21780.000000,0,0,300.000000
726,0,21780.000000,21810.000000,0,0,300.000000
727,0,21810.000000,21840.000000,0,0,300.000000
728,0,21840.000000,21870.000000,0,0,300.000000
729,0,21870.000000,21900.000000,0,0,300.000000
730,0,21900.000000,21930.000000,0,0,300.000000
731,0,21930.000000,21960.000000,0,0,300.000000
732,0,21960.000000,21990.000000,0,0,300.000000
733,0,21990.000000,22020.000000,0,0,300.000000
734,0,22020.000000,22050.000000,0,0,300.000000
735,0,22050.000000,22080.000000,0,0,300.000000
736,0,22080.000000,22110.000000,0,0,300.000000
737,0,22110.000000,22140.000000,0,0,300.000000
738,0,22140.000000,22170.000000,0,0,300.000000
739,0,22170.000000,22200.000000,0,0,300.000000
740,0,22200.000000,22230.000000,0,0,300.000000
741,0,22230.000000,22260.000000,0,0,300.000000
742,0,22260.000000,22290.000000,0,0,300.000000
743,0,22290.000000,22320.000000,0,0,300.000000
744,0,22320.000000,22350.000000,0,0,300.000000
745,0,22350.000000,22380.000000,0,0,300.000000
746,0,22380.000000,22410.000000,0,0,300.000000
747,0,22410.000000,22440.000000,0,0,300.000000
748,0,22440.000000,22470.000000,0,0,300.000000
749,0,22470.000000,22500.000000,0,0,300.000000
750,0,22500.000000,22530.000000,0,0,300.000000
751,0,22530.000000,22560.000000,0,0,300.000000
752,0,22560.000000,22590.000000,0,0,300.000000
753,0,22590.000000,22620.000000,0,0,300.000000
754,0,22620.000000,22650.000000,0,0,300.000000
755,0,22650.000000,22680.000000,0,0,300.000000
756,0,22680.000000,22710.000000,0,0,300.000000
757,0,22710.000000,22740.000000,0,0,300.000000
758,0,22740.000000,22770.000000,0,0,300.000000
759,0,22770.000000,22800.000000,0,0,300.000000
760,0,22800.000000,22830.000000,0,0,300.000000
761,0,22830.000000,22860.000000,0,0,300.000000
762,0,22860.000000,22890.000000,0,0,300.000000
763,0,22890.000000,22920.000000,0,0,300.000000
764,0,22920.000000,22950.000000,0,0,300.000000
765,0,22950.000000,22980.000000,0,0,300.000000
766,0,22980.000000,23010.000000,0,0,300.000000
767,0,23010.000000,23040.000000,0,0,300.000000
768,0,23040.000000,23070.000000,0,0,300.000000
769,0,23070.000000,23100.000000,0,0,300.000000
770,0,23100.000000,23130.000000,0,0,300.000000
771,0,23130.000000,23160.000000,0,0,300.000000
772,0,23160.000000,23190.000000,0,0,300.000000
773,0,23190.000000,23220.000000,0,0,300.000000
774,0,23220.000000,23250.000000,0,0,300.000000
775,0,23250.000000,23280.000000,0,0,300.000000
776,0,23280.000000,23310.000000,0,0,300.000000
777,0,23310.000000,23340.000000,0,0,300.000000
778,0,23340.000000,23370.000000,0,0,300.000000
779,0,23370.000000,23400.000000,0,0,300.000000
780,0,23400.000000,23430.000000,0,0,300.000000
781,0,23430.000000,23460.000000,0,0,300.000000
782,0,23460.000000,23490.000000,0,0,300.000000
783,0,23490.000000,23520.000000,0,0,300.000000
784,0,23520.000000,23550.000000,0,0,300.000000
785,0,23550.000000,23580.000000,0,0,300.000000
786,0,23580.000000,23610.000000,0,0,300.000000
787,0,23610.000000,23640.000000,0,0,300.000000
788,0,23640.000000,23670.000000,0,0,300.000000
789,0,23670.000000,23700.000000,0,0,300.000000
790,0,23700.000000,23730.000000,0,0,300.000000
791,0,23730.000000,23760.000000,0,0,300.000000
792,0,23760.000000,23790.000000,0,0,300.000000
793,0,23790.000000,23820.000000,0,0,300.000000
794,0,23820.000000,23850.000000,0,0,300.000000
795,0,23850.000000,23880.000000,0,0,300.000000
796,0,23880.000000,23910.000000,0,0,300.000000
797,0,23910.000000,23940.000000,0,0,300.000000
798,0,23940.000000,23970.000000,0,0,300.000000
799,0,23970.000000,24000.000000,0,0,300.000000
800,0,24000.000000,24030.000000,0,0,300.000000
801,0,24030.000000,24060.000000,0,0,300.000000
802,0,24060.000000,24090.000000,0,0,300.000000
803,0,24090.000000,24120.000000,0,0,300.000000
804,0,24120.000000,24150.000000,0,0,300.000000
805,0,24150.000000,24180.000000,0,0,300.000000
806,0,24180.000000,24210.000000,0,0,300.000000
807,0,24210.000000,24240.000000,0,0,300.000000
808,0,24240.000000,24270.000000,0,0,300.000000
809,0,24270.000000,24300.000000,0,0,300.000000
810,0,24300.000000,24330.000000,0,0,300.000000
811,0,24330.000000,24360.000000,0,0,300.000000
812,0,24360.000000,24390.000000,0,0,300.000000
813,0,24390.000000,24420.000000,0,0,300.000000
814,0,24420.000000,24450.000000,0,0,300.000000
815,0,24450.000000,24480.000000,0,0,300.000000
816,0,24480.000000,24510.000000,0,0,300.000000
817,0,24510.000000,24540.000000,0,0,300.000000
818,0,24540.000000,24570.000000,0,0,300.000000
819,0,24570.000000,24600.000000,0,0,300.000000
820,0,24600.000000,24630.000000,0,0,300.000000
821,0,24630.000000,24660.000000,0,0,300.000000
822,0,24660.000000,24690.000000,0,0,300.000000
823,0,24690.000000,24720.000000,0,0,300.000000
824,0,24720.000000,24750.000000,0,0,300.000000
825,0,24750.000000,24780.000000,0,0,300.000000
826,0,24780.000000,24810.000000,0,0,300.000000
827,0,24810.000000,24840.000000,0,0,300.000000
828,0,24840.000000,24870.000000,0,0,300.000000
829,0,24870.000000,24900.000000,0,0,300.000000
830,0,24900.000000,24930.000000,0,0,300.000000
831,0,24930.000000,24960.000000,0,0,300.000000
832,0,24960.000000,24990.000000,0,0,300.000000
833,0,24990.000000,25020.000000,0,0,300.000000
834,0,25020.000000,25050.000000,0,0,300.000000
835,0,25050.000000,25080.000000,0,0,300.000000
836,0,25080.000000,25110.000000,0,0,300.000000
837,0,25110.000000,25140.000000,0,0,300.000000
838,0,25140.000000,25170.000000,0,0,300.000000
839,0,25170.000000,25200.000000,0,0,300.000000
840,0,25200.000000,25230.000000,0,0,300.000000
841,0,25230.000000,25260.000000,0,0,300.000000
842,0,25260.000000,25290.000000,0,0,300.000000
843,0,25290.000000,25320.000000,0,0,300.000000
844,0,25320.000000,25350.000000,0,0,300.000000
845,0,25350.000000,25380.000000,0,0,300.000000
846,0,25380.000000,25410.000000,0,0,300.000000
847,0,25410.000000,25440.000000,0,0,300.000000
848,0,25440.000000,25470.000000,0,0,300.000000
849,0,25470.000000,25500.000000,0,0,300.000000
850,0,25500.000000,25530.000000,0,0,300.000000
851,0,25530.000000,25560.000000,0,0,300.000000
852,0,25560.000000,25590.000000,0,0,300.000000
853,0,25590.000000,25620.000000,0,0,300.000000
854,0,25620.000000,25650.000000,0,0,300.000000
855,0,25650.000000,25680.000000,0,0,300.000000
856,0,25680.000000,25710.000000,0,0,300.000000
857,0,25710.000000,25740.000000,0,0,300.000000
858,0,25740.000000,25770.000000,0,0,300.000000
859,0,25770.000000,25800.000000,0,0,300.000000
860,0,25800.000000,25830.000000,0,0,300.000000
861,0,25830.000000,25860.000000,0,0,300.000000
862,0,25860.000000,25890.000000,0,0,300.000000
863,0,25890.000000,25920.000000,0,0,300.000000
864,0,25920.000000,25950.000000,0,0,300.000000
865,0,25950.000000,25980.000000,0,0,300.000000
866,0,25980.000000,26010.000000,0,0,300.000000
867,0,26010.000000,26040.000000,0,0,300.000000
868,0,26040.000000,26070.000000,0,0,300.000000
869,0,26070.000000,26100.000000,0,0,300.000000
870,0,26100.000000,26130.000000,0,0,300.000000
871,0,26130.000000,26160.000000,0,0,300.000000
872,0,26160.000000,26190.000000,0,0,300.000000
873,0,26190.000000,26220.000000,0,0,300.000000
874,0,26220.000000,26250.000000,0,0,300.000000
875,0,26250.000000,26280.000000,0,0,300.000000
876,0,26280.000000,26310.000000,0,0,300.000000
877,0,26310.000000,26340.000000,0,0,300.000000
878,0,26340.000000,26370.000000,0,0,300.000000
879,0,26370.000000,26400.000000,0,0,300.000000
880,0,26400.000000,26430.000000,0,0,300.000000
881,0,26430.000000,26460.000000,0,0,300.000000
882,0,26460.000000,26490.000000,0,0,300.000000
883,0,26490.000000,26520.000000,0,0,300.000000
884,0,26520.000000,26550.000000,0,0,300.000000
885,0,26550.000000,26580.000000,0,0,300.000000
886,0,26580.000000,26610.000000,0,0,300.000000
887,0,26610.000000,26640.000000,0,0,300.000000
888,0,26640.000000,26670.000000,0,0,300.000000
889,0,26670.000000,26700.000000,0,0,300.000000
890,0,26700.000000,26730.000000,0,0,300.000000
891,0,26730.000000,26760.000000,0,0,300.000000
892,0,26760.000000,26790.000000,0,0,300.000000
893,0,26790.000000,26820.000000,0,0,300.000000
894,0,26820.000000,26850.000000,0,0,300.000000
895,0,26850.000000,26880.000000,0,0,300.000000
896,0,26880.000000,26910.000000,0,0,300.000000
897,0,26910.000000,26940.000000,0,0,300.000000
898,0,26940.000000,26970.000000,0,0,300.000000
899,0,26970.000000,27000.000000,0,0,300.000000
900,0,27000.000000,27030.000000,0,0,300.000000
901,0,27030.000000,27060.000000,0,0,300.000000
902,0,27060.000000,27090.000000,0,0,300.000000
903,0,27090.000000,27120.000000,0,0,300.000000
904,0,27120.000000,27150.000000,0,0,300.000000
905,0,27150.000000,27180.000000,0,0,300.000000
906,0,27180.000000,27210.000000,0,0,300.000000
907,0,27210.000000,27240.000000,0,0,300.000000
908,0,27240.000000,27270.000000,0,0,300.000000
909,0,27270.000000,27300.000000,0,0,300.000000
910,0,27300.000000,27330.000000,0,0,300.000000
911,0,27330.000000,27360.000000,0,0,300.000000
912,0,27360.000000,27390.000000,0,0,300.000000
913,0,27390.000000,27420.000000,0,0,300.000000
914,0,27420.000000,27450.000000,0,0,300.000000
915,0,27450.000000,27480.000000,0,0,300.000000
916,0,27480.000000,27510.000000,0,0,300.000000
917,0,27510.000000,27540.000000,0,0,300.000000
918,0,27540.000000,27570.000000,0,0,300.000000
919,0,27570.000000,27600.000000,0,0,300.000000
920,0,27600.000000,27630.000000,0,0,300.000000
921,0,27630.000000,27660.000000,0,0,300.000000
922,0,27660.000000,27690.000000,0,0,300.000000
923,0,27690.000000,27720.000000,0,0,300.000000
924,0,27720.000000,27750.000000,0,0,300.000000
925,0,27750.000000,27780.000000,0,0,300.000000
926,0,27780.000000,27810.000000,0,0,300.000000
927,0,27810.000000,27840.000000,0,0,300.000000
928,0,27840.000000,27870.000000,0,0,300.000000
929,0,27870.000000,27900.000000,0,0,300.000000
930,0,27900.000000,27930.000000,0,0,300.000000
931,0,27930.000000,27960.000000,0,0,300.000000
932,0,27960.000000,27990.000000,0,0,300.000000
933,0,27990.000000,28020.000000,0,0,300.000000
934,0,28020.000000,28050.000000,0,0,300.000000
935,0,28050.000000,28080.000000,0,0,300.000000
936,0,28080.000000,28110.000000,0,0,300.000000
937,0,28110.000000,28140.000000,0,0,300.000000
938,0,28140.000000,28170.000000,0,0,300.000000
939,0,28170.000000,28200.000000,0,0,300.000000
940,0,28200.000000,28230.000000,0,0,300.000000
941,0,28230.000000,28260.000000,0,0,300.000000
942,0,28260.000000,28290.000000,0,0,300.000000
943,0,28290.000000,28320.000000,0,0,300.000000
944,0,28320.000000,28350.000000,0,0,300.000000
945,0,28350.000000,28380.000000,0,0,300.000000
946,0,28380.000000,28410.000000,0,0,300.000000
947,0,28410.000000,28440.000000,0,0,300.000000
948,0,28440.000000,28470.000000,0,0,300.000000
949,0,28470.000000,28500.000000,0,0,300.000000
950,0,28500.000000,28530.000000,0,0,300.000000
951,0,28530.000000,28560.000000,0,0,300.000000
952,0,28560.000000,28590.000000,0,0,300.000000
953,0,28590.000000,28620.000000,0,0,300.000000
954,0,28620.000000,28650.000000,0,0,300.000000
955,0,28650.000000,28680.000000,0,0,300.000000
956,0,28680.000000,28710.000000,0,0,300.000000
957,0,28710.000000,28740.000000,0,0,300.000000
958,0,28740.000000,28770.000000,0,0,300.000000
959,0,28770.000000,28800.000000,0,0,300.000000
960,1,28800.000000,28830.000000,0,0,300.000000
961,1,28830.000000,28860.000000,0,0,300.000000
962,1,28860.000000,28890.000000,0,0,300.000000
963,1,28890.000000,28920.000000,0,0,300.000000
964,1,28920.000000,28950.000000,0,0,300.000000
965,1,28950.000000,28980.000000,0,0,300.000000
966,1,28980.000000,29010.000000,0,0,300.000000
967,1,29010.000000,29040.000000,0,0,300.000000
968,1,29040.000000,29070.000000,0,0,300.000000
969,1,29070.000000,29100.000000,0,0,300.000000
970,1,29100.000000,29130.000000,0,0,300.000000
971,1,29130.000000,29160.000000,0,0,300.000000
972,1,29160.000000,29190.000000,0,0,300.000000
973,1,29190.000000,29220.000000,0,0,300.000000
